block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_411-001_3572,85,1,MAKAKILO PANANA ST,4120006,3572_a,5601854.4122.868855
a_52-002_3500,129,0,WAHIAWA - HALEIWA,520090,3500_s,5604719.5217.857730
b_13-005_3585,127,1,WAIKIKI - UH Manoa,130118,3585_s,5613266.1312.872343
a_62-004_3534,131,1,HONOLULU - Ala Moana Center,620146,3534_smuwtfa,5606709.6205.858925
a_414-001_3500,112,0,CommunityAccess! KAPOLEI TC,4140010,3500_s,5632414.4141.860259
b_6-007_3563,6,0,PAUOA VALLEY,60128,3563_muwtf,5587872.605.861166
b_432-002_3616,88,1,WAIPAHU TRANSIT CENTER,4320022,3616_smuwtfa,5605865.4322.871317
b_A-012_3563,22,1,CityExpress! UH MANOA,A0056,3563_muwtf,5598965.2503.867421
b_A-002_3616,22,1,CityExpress! UH MANOA,A0057,3616_smuwtfa,5606204.2503.871595
b_434-001_3585,90,1,WAIPAHU TRANSIT CENTER,4340042,3585_s,5604053.4343.870241
b_40-001_3585,26,1,HONOLULU - Ala Moana Center,400232,3585_s,5604153.4005.870325
a_413-001_3534,86,0,CAMPBELL INDUSTRIAL PARK,4130011,3534_smuwtfa,5605377.4131.857881
b_3-005_3616,3,1,KAPIOLANI COMM COLLEGE,30162,3616_smuwtfa,5597046.311.866527
b_3-007_3572,3,0,SALT LAKE,30158,3572_a,5592356.314.863463
a_19-021_3534,18,1,WAIKIKI BEACH & HOTELS,190113,3534_smuwtfa,5597355.1911.853547
a_9-001_3500,126,0,NAVY - Nimitz Gate,90175,3500_s,5594642.909.851792
a_7-002_3495,7,0,KAMEHAMEHA IV ROAD,70056,3495_muwtf,5588196.703.848163
b_9s-001_3585,125,1,PALOLO VALLEY,9s0003,3585_s,5594475.9A01.864801
a_6-003_3497,6,1,WOODLAWN DRIVE via East-West Road,60123,3497_a,5591435.609.849576
a_13-007_3497,127,0,LILIHA - Puunui Avenue,130120,3497_a,5613434.1306.859490
a_9s-001_3495,125,0,PALOLO VALLEY,9s0004,3495_muwtf,5588689.9A01.848512
a_31-001_3495,24,0,AIRPORT via Kalihi Transit Center,310020,3495_muwtf,5588019.3104.848005
a_44-001_3497,30,1,WAIPAHU - Leoku Street,440008,3497_a,5601887.4405.855772
b_15-001_3585,14,1,ALAPAI TRANSIT CENTER,150011,3585_s,5593624.1501.864073
a_57-004_3495,103,1,HAWAII KAI - SEA LIFE PARK,230033,3495_muwtf,5588385.2303.848304
a_9-001_3500,126,0,NAVY - Nimitz Gate,90175,3500_s,5594648.909.851798
b_22-001_3563,21,0,TheBeachBus - WAIKIKI BEACH,220050,3563_muwtf,5587221.2208.860737
a_2-031_3500,2,1,WAIKIKI - KCC,20112,3500_s,5595028.213.852020
b_3-003_3585,3,1,KAPIOLANI COMM COLLEGE,30162,3585_s,5594560.311.864884
a_403-001_3495,82,0,LUALUALEI HOMESTEADS,4020006,3495_muwtf,5599252.4022.854526
a_433-002_3495,89,1,WAIKELE - WAIPIO,4330013,3495_muwtf,5599314.4334.854587
a_413-002_3495,86,1,KAPOLEI TRANSIT CENTER,4130009,3495_muwtf,5599981.4132.855084
b_6-005_3616,6,1,WOODLAWN DRIVE via East-West Road,60123,3616_smuwtfa,5596080.609.865699
b_C-010_3616,40,1,CountryExpress! ALA MOANA,C0102,3616_smuwtfa,5687959.6601.873702
b_54-003_3585,33,0,LOWER PEARL CITY,540061,3585_s,5593756.5408.864190
b_3-008_3563,3,0,SALT LAKE,30158,3563_muwtf,5590002.314.862371
b_2-031_3585,2,1,WAIKIKI - KCC,20112,3585_s,5595058.213.865187
b_403-001_3616,81,0,WAIANAE VALLEY,4010005,3616_smuwtfa,5606439.4013.871782
a_1-011_3534,1,0,KALIHI TRANSIT CENTER,10208,3534_smuwtfa,5596311.107.852777
b_19-021_3572,18,0,AIRPORT - HICKAM,190124,3572_a,5592736.1903.863683
a_403-002_3534,81,0,WAIANAE VALLEY,4010005,3534_smuwtfa,5606428.4013.858732
b_42-003_3585,28,0,EWA BEACH via Arizona Memorial,420122,3585_s,5603837.4205.870071
a_1-001_3500,1,0,KALIHI TRANSIT CENTER,10214,3500_s,5594298.107.851508
b_76-001_3572,46,1,WAIALUA,760008,3572_a,5601750.7602.868755
b_11-001_3563,11,0,HALAWA - AIEA HEIGHTS,110020,3563_muwtf,5587726.1109.861085
a_54-003_3497,33,0,UPPER PEARL CITY,540060,3497_a,5591282.5409.849442
a_9-004_3497,126,1,KAIMUKI - KCC,90159,3497_a,5592435.912.850345
a_17-001_3495,16,1,ALA MOANA CENTER,170008,3495_muwtf,5587097.1701.847338
a_403-002_3497,83,0,WAIANAE TRANSIT CENTER,4030025,3497_a,5602494.4034.856236
b_1L-001_3563,102,0,AALA PARK - Limited Stops,1L0018,3563_muwtf,5615227.1A01.872666
a_8-010_3495,8,0,ALA MOANA CENTER,80021,3495_muwtf,5587362.801.847570
b_93-016_3563,26,1,HONOKAI HALE,400227,3563_muwtf,5599924.4004.868177
a_411-001_3534,84,0,KAPOLEI TRANSIT CENTER,4110028,3534_smuwtfa,5605538.4111.858010
b_3-008_3563,3,0,SALT LAKE,30158,3563_muwtf,5589994.314.862363
a_10-001_3500,10,1,ALEWA HEIGHTS,100002,3500_s,5593581.1001.850874
a_5-001_3495,5,1,MANOA VALLEY,50011,3495_muwtf,5587195.503.847428
a_52-005_3497,129,0,WAHIAWA - HALEIWA,520090,3497_a,5603004.5217.856661
b_6-001_3585,6,1,UNIVERSITY - Woodlawn Drive,60120,3585_s,5593833.608.864255
b_19-026_3616,18,1,WAIKIKI BEACH & HOTELS,190114,3616_smuwtfa,5597340.1911.866669
b_17-001_3563,16,1,ALA MOANA CENTER,170008,3563_muwtf,5587098.1701.860624
b_8-002_3563,8,1,WAIKIKI BEACH & HOTELS,80018,3563_muwtf,5587281.803.860774
a_2-041_3497,2,0,SCHOOL STREET - Middle Street,20120,3497_a,5592895.207.850631
b_1-015_3572,1,1,HAWAII KAI,10201,3572_a,5591893.113.863176
a_501-001_3534,113,1,MILILANI MAUKA,5010006,3534_smuwtfa,5632594.5011.860425
b_54-001_3563,33,0,LOWER PEARL CITY,540061,3563_muwtf,5587651.5408.861036
a_19-024_3500,18,0,DOWNTOWN - Aala Park,190127,3500_s,5594917.1907.851938
b_76-001_3616,46,0,HALEIWA,760003,3616_smuwtfa,5605480.7601.871011
a_8-001_3500,8,0,ALA MOANA CENTER,80021,3500_s,5593983.801.851235
b_432-001_3585,88,0,WEST WAIPAHU - Leoku Street,4320017,3585_s,5603772.4323.870010
b_9-002_3585,126,1,KAIMUKI - KCC,90159,3585_s,5594630.912.864938
a_6-006_3495,6,0,PAUOA VALLEY,60128,3495_muwtf,5587839.605.847854
b_2-032_3563,2,1,WAIKIKI - KCC,20112,3563_muwtf,5589479.213.862163
b_433-002_3616,89,1,WAIKELE - WAIPIO,4330013,3616_smuwtfa,5606031.4334.871428
b_1-015_3616,1,1,KAHALA MALL,10203,3616_smuwtfa,5596195.105.865798
a_432-001_3497,88,1,WAIPAHU TRANSIT CENTER,4320022,3497_a,5601991.4322.855872
b_7-002_3572,7,1,KALIHI UKA,70053,3572_a,5591708.702.863001
a_1L-006_3495,102,1,HAWAII KAI - Limited Stops,1L0016,3495_muwtf,5615379.1A03.859828
b_4-004_3585,4,1,UNIVERSITY - MOILIILI,40109,3585_s,5594834.412.865022
b_32-001_3572,25,0,FOSTER VILLAGE - PEARLRIDGE,320044,3572_a,5591636.3202.862935
b_1-011_3572,1,0,KALIHI TRANSIT CENTER,10214,3572_a,5591921.107.863204
b_403-001_3572,81,1,WAIANAE TRANSIT CENTER,4010004,3572_a,5602515.4012.869368
b_8-004_3616,8,1,WAIKIKI BEACH & HOTELS,80018,3616_smuwtfa,5596595.803.866154
b_2-032_3563,2,1,WAIKIKI - KCC,20112,3563_muwtf,5589495.213.862179
b_1-007_3563,1,0,KALIHI TRANSIT CENTER,10205,3563_muwtf,5615322.107.872761
a_434-001_3534,90,1,WAIPAHU TRANSIT CENTER,4340042,3534_smuwtfa,5606129.4343.858484
a_8-006_3497,8,0,ALA MOANA CENTER,80021,3497_a,5591499.801.849635
b_57-002_3572,36,1,HONOLULU - Ala Moana Center,570077,3572_a,5609725.5702.872163
a_62-003_3500,131,1,WAHIAWA HEIGHTS - Schofield,620130,3500_s,5604748.6209.857758
b_53-001_3585,32,1,PEARL CITY,530050,3585_s,5604552.530B.870604
a_15-001_3497,14,1,ALAPAI TRANSIT CENTER,150011,3497_a,5591184.1501.849350
a_2-031_3495,2,0,SCHOOL STREET - Middle Street,20120,3495_muwtf,5589538.207.849043
b_411-002_3585,84,1,MAKAKILO HEIGHTS,4110024,3585_s,5603607.4112.869851
a_1-002_3497,1,0,KALIHI TRANSIT CENTER,10205,3497_a,5591794.107.849898
b_403-002_3563,83,0,WAIANAE TRANSIT CENTER,4030025,3563_muwtf,5599209.4034.867600
a_3-001_3500,3,1,KAPIOLANI COMM COLLEGE,30154,3500_s,5594586.311.851752
a_434-001_3497,90,0,VILLAGE PARK,4340022,3497_a,5602148.4341.856025
a_8-008_3495,3,0,SALT LAKE,30158,3495_muwtf,5589999.314.849189
a_41-003_3495,27,0,KAPOLEI TRANSIT CENTER,410038,3495_muwtf,5599454.4103.854717
a_2-032_3500,2,1,WAIKIKI - KCC,20112,3500_s,5595072.213.852064
a_4-003_3500,4,0,NUUANU - Dowsett Avenue via UH Manoa,40095,3500_s,5594788.407.851818
a_32-001_3495,25,0,FOSTER VILLAGE - PEARLRIDGE,320043,3495_muwtf,5587975.3202.847973
a_3-001_3497,3,1,KAPIOLANI COMM COLLEGE,30152,3497_a,5592322.311.850250
a_8-006_3534,8,0,ALA MOANA CENTER,80021,3534_smuwtfa,5596502.801.852924
a_65-001_3500,39,0,KANEOHE - KAHALUU,650096,3500_s,5604589.6504.857600
a_11-002_3534,11,1,ALAPAI TRANSIT CENTER,110008,3534_smuwtfa,5595939.1104.852449
b_76-001_3616,46,1,WAIALUA,760008,3616_smuwtfa,5605466.7602.870997
a_57A-021_3497,124,0,KAILUA - Keolu Drive,57A0013,3497_a,5609770.57A3.859196
a_13-001_3497,127,0,LILIHA - Puunui Avenue,130120,3497_a,5613421.1306.859477
b_80-004_3563,48,1,EXPRESS - Hawaii Kai,800013,3563_muwtf,5589314.8002.862079
a_17-001_3534,16,1,ALA MOANA CENTER,170008,3534_smuwtfa,5595590.1701.852188
b_42-002_3563,28,0,EWA BEACH via Arizona Memorial,420121,3563_muwtf,5599567.4205.867937
a_3-002_3534,3,1,KAPIOLANI COMM COLLEGE,30152,3534_smuwtfa,5597044.311.853388
a_4-001_3500,4,0,NUUANU - Kimo Drive via UH Manoa,40096,3500_s,5594797.408.851827
b_52-002_3563,129,0,WAHIAWA - HALEIWA,520091,3563_muwtf,5600440.5217.868572
b_414-001_3616,112,0,CommunityAccess! KAPOLEI TC,4140009,3616_smuwtfa,5632553.4141.873518
b_56-004_3563,35,1,HONOLULU - Ala Moana Center,560025,3563_muwtf,5588522.5602.861658
b_2-043_3563,2,0,SCHOOL STREET - Middle Street,20120,3563_muwtf,5589459.207.862143
b_41-002_3563,27,1,EWA BEACH TRANSIT CENTER,410045,3563_muwtf,5599424.4102.867801
b_54-002_3563,33,0,UPPER PEARL CITY,540060,3563_muwtf,5587633.5409.861018
a_40-007_3534,26,0,MAKAHA TOWERS,400223,3534_smuwtfa,5606346.4092.858660
a_9-001_3495,126,0,NAVY - Nimitz Gate,90174,3495_muwtf,5588794.909.848615
b_C-003_3563,40,1,CountryExpress! ALA MOANA,C0102,3563_muwtf,5599817.6601.868111
a_19-027_3500,18,1,WAIKIKI BEACH & HOTELS,190114,3500_s,5594881.1911.851902
b_9-002_3585,126,0,NAVY - Nimitz Gate,90175,3585_s,5594655.909.864963
a_414-001_3500,112,0,CommunityAccess! KAPOLEI TC,4140010,3500_s,5632418.4141.860263
a_43-001_3495,29,0,WAIPAHU via H-1 Freeway,430024,3495_muwtf,5588088.4309.848068
a_C-007_3534,40,1,CountryExpress! KAPOLEI TRANSIT CENTER,C0103,3534_smuwtfa,5606550.6604.858824
a_501-001_3500,115,0,MILILANI via Kuahelani,5040006,3500_s,5632456.5041.860299
b_93-012_3616,60,0,EXPRESS - Makaha,930023,3616_smuwtfa,5606494.9302.871833
a_8-001_3500,8,0,ALA MOANA CENTER,80021,3500_s,5593973.801.851225
b_18-001_3563,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3563_muwtf,5588601.2406.861709
a_4-006_3495,4,1,UNIVERSITY - MOILIILI,40101,3495_muwtf,5589127.412.848739
b_19-021_3572,18,0,AIRPORT - HICKAM,190124,3572_a,5592724.1903.863671
a_8-003_3495,8,0,ALA MOANA CENTER,80021,3495_muwtf,5587383.801.847591
a_42-009_3497,28,1,WAIKIKI BEACH & HOTELS,420130,3497_a,5602559.4209.856297
a_93-001_3495,60,1,EXPRESS - Downtown,930020,3495_muwtf,5599895.9301.855036
a_56-001_3534,35,0,KAILUA - KANEOHE,560030,3534_smuwtfa,5595852.5604.852415
b_9-002_3616,126,0,NAVY - Nimitz Gate,90175,3616_smuwtfa,5597688.909.866935
a_1-012_3495,1,0,KALIHI TRANSIT CENTER,10205,3495_muwtf,5615320.107.859770
a_42-010_3495,28,0,EWA BEACH via Arizona Memorial,420119,3495_muwtf,5599575.4205.854831
b_A-007_3616,22,0,CityExpress! WAIPAHU,A0060,3616_smuwtfa,5606175.2505.871566
a_57A-002_3500,124,0,KAILUA - Keolu Drive,57A0013,3500_s,5594169.57A3.851394
b_8-005_3563,8,0,ALA MOANA CENTER,80021,3563_muwtf,5587370.801.860863
b_432-001_3616,88,1,WAIPAHU TRANSIT CENTER,4320022,3616_smuwtfa,5605862.4322.871314
a_84-007_3495,52,0,EXPRESS - Mililani,840011,3495_muwtf,5598875.8403.854259
a_501-001_3500,113,1,MILILANI MAUKA,5010006,3500_s,5632475.5011.860318
a_1-001_3500,1,1,KAHALA MALL,10203,3500_s,5594266.105.851476
a_72-001_3497,43,0,WHITMORE via Wahiawa,720031,3497_a,5601773.7203.855662
b_8-003_3585,8,0,ALA MOANA CENTER,80021,3585_s,5593987.801.864397
a_17-001_3500,16,0,MAKIKI,170001,3500_s,5593456.1702.850760
b_9s-001_3585,125,1,PALOLO VALLEY,9s0003,3585_s,5594472.9A01.864798
b_76-001_3572,46,1,WAIALUA,760008,3572_a,5601734.7602.868739
b_62-004_3585,131,0,WAHIAWA HEIGHTS,620152,3585_s,5604602.6208.870652
b_2-033_3572,2,1,WAIKIKI - KCC,20112,3572_a,5592904.213.863798
a_A-015_3495,22,0,CityExpress! WAIPAHU,A0060,3495_muwtf,5598993.2505.854335
b_13-005_3572,127,1,WAIKIKI - UH Manoa,130118,3572_a,5613379.1312.872436
a_17-001_3534,16,0,MAKIKI,170001,3534_smuwtfa,5595610.1702.852208
b_70-001_3563,41,0,MAUNAWILI via MCBH,700025,3563_muwtf,5587036.7003.860584
a_8-004_3534,8,1,WAIKIKI BEACH & HOTELS,80018,3534_smuwtfa,5596589.803.853011
b_432-001_3585,88,1,EAST WAIPAHU - Paiwa Street,4320025,3585_s,5603687.4321.869925
a_55-006_3495,130,1,HONOLULU - Ala Moana Center,550081,3495_muwtf,5614101.5502.859653
b_52-004_3616,129,1,HONOLULU - Ala Moana Center,520086,3616_smuwtfa,5606769.5204.871986
a_414-001_3534,112,0,CommunityAccess! KAPOLEI TC,4140009,3534_smuwtfa,5632554.4141.860387
b_8-002_3572,8,1,WAIKIKI BEACH & HOTELS,80018,3572_a,5591555.803.862870
a_9s-001_3534,125,0,PALOLO VALLEY,9s0004,3534_smuwtfa,5596986.9A01.853332
b_3-007_3616,3,1,KAPIOLANI COMM COLLEGE,30162,3616_smuwtfa,5597039.311.866520
b_41-001_3572,27,0,KAPOLEI TRANSIT CENTER,410038,3572_a,5602430.4103.869288
b_403-002_3585,81,1,WAIANAE TRANSIT CENTER,4010004,3585_s,5604326.4012.870467
a_77-001_3495,47,1,KANEOHE,770020,3495_muwtf,5587151.7701.847388
b_65-002_3616,39,0,KANEOHE - KAHALUU,650096,3616_smuwtfa,5606739.6504.871956
b_7-002_3572,7,1,KALIHI UKA,70053,3572_a,5591705.702.862998
a_24-001_3534,128,1,UPPER AINA HAINA,240006,3534_smuwtfa,5596907.2402.853253
a_E-003_3534,109,1,CountryExpress! DOWNTOWN,E0032,3534_smuwtfa,5606648.6802.858880
a_1-011_3495,1,0,KALIHI TRANSIT CENTER,10205,3495_muwtf,5615348.107.859798
a_2-041_3534,2,1,WAIKIKI - KCC,20112,3534_smuwtfa,5597541.213.853708
a_44-001_3500,30,0,EWA VILLAGES - EWA BEACH,440015,3500_s,5603671.4404.856837
b_4-003_3572,4,0,NUUANU - Dowsett Avenue via UH Manoa,40095,3572_a,5592645.407.863604
a_1-009_3497,1,0,KALIHI TRANSIT CENTER,10205,3497_a,5591779.107.849883
b_414-001_3616,112,1,CommunityAccess! KAPOLEI TC,4140007,3616_smuwtfa,5632539.4141.873504
b_1-010_3572,1,0,KALIHI TRANSIT CENTER,10205,3572_a,5591795.107.863078
b_40-011_3580,26,1,HONOLULU - Ala Moana Center,400280,3580_muwtf_UWon,5600644.4005.868711
a_1-014_3534,1,0,KALIHI TRANSIT CENTER,10208,3534_smuwtfa,5596284.107.852750
a_57-001_3495,103,1,HAWAII KAI - Kalama Valley,230034,3495_muwtf,5588411.2302.848320
a_E-003_3497,109,0,CountryExpress! EWA BEACH,E0033,3497_a,5602764.6803.856432
a_42-009_3497,28,0,EWA BEACH via Arizona Memorial,420119,3497_a,5602620.4205.856358
b_C-005_3616,40,0,CountryExpress! MAKAHA,C0105,3616_smuwtfa,5687926.6605.873685
b_62-007_3563,131,1,ALAPAI TRANSIT CENTER,620124,3563_muwtf,5600239.6202.868419
b_42-008_3563,28,1,WAIKIKI BEACH & HOTELS,420130,3563_muwtf,5599612.4209.867980
b_10-001_3616,10,1,ALEWA HEIGHTS,100002,3616_smuwtfa,5595745.1001.865454
a_73-003_3512,44,0,PEARL CITY PENINSULA,730024,3512_m_RQon,5600123.7303.855197
b_8-005_3572,8,0,ALA MOANA CENTER,80021,3572_a,5591481.801.862796
a_52-004_3500,129,0,WAHIAWA - HALEIWA,520090,3500_s,5604677.5217.857688
b_A-009_3563,65,1,EXPRESS - Downtown,1010018,3563_muwtf,5598829.1011.867357
b_2-035_3572,2,1,WAIKIKI BEACH & HOTELS,20122,3572_a,5593012.208.863906
a_62-003_3497,131,1,ALAPAI TRANSIT CENTER,620124,3497_a,5602917.6202.856575
b_54-004_3572,33,0,UPPER PEARL CITY,540060,3572_a,5591275.5409.862614
b_23-004_3576,103,1,AINA HAINA,230037,3576_muwtf_RIon,5588488.2301.861630
a_84-005_3495,52,0,EXPRESS - Mililani,840011,3495_muwtf,5598873.8403.854257
b_C-010_3572,40,0,CountryExpress! MAKAHA,C0105,3572_a,5631881.6605.873026
a_7-001_3500,7,0,KAMEHAMEHA IV ROAD,70056,3500_s,5593511.703.850813
a_31-003_3495,24,0,KALIHI TRANSIT CENTER,310020,3495_muwtf,5588025.3102.848011
b_1-007_3563,1,0,KALIHI TRANSIT CENTER,10205,3563_muwtf,5615339.107.872778
a_54-002_3534,33,0,UPPER PEARL CITY,540060,3534_smuwtfa,5595980.5409.852486
a_5-001_3500,5,1,MANOA VALLEY,50011,3500_s,5593672.503.850961
b_1-016_3572,1,1,KAHALA MALL,10203,3572_a,5591853.105.863136
a_2-031_3495,2,1,WAIKIKI - KCC,20112,3495_muwtf,5589556.213.849061
a_57-003_3500,36,0,KAILUA - SEA LIFE PARK,570082,3500_s,5594108.5704.851344
a_54-003_3534,33,1,LOWER PEARL CITY,540054,3534_smuwtfa,5596007.5408.852513
b_8-007_3572,8,1,WAIKIKI BEACH & HOTELS,80018,3572_a,5591556.803.862871
a_403-002_3495,83,1,NANAKULI,4030023,3495_muwtf,5599178.4033.854455
a_3-005_3534,3,0,SALT LAKE,30158,3534_smuwtfa,5597061.314.853405
b_93-015_3563,26,1,HONOKAI HALE,400227,3563_muwtf,5599922.4004.868175
b_62-001_3563,131,1,ALAPAI TRANSIT CENTER,620124,3563_muwtf,5600142.6202.868325
a_40-002_3497,26,1,HONOLULU - Ala Moana Center,400232,3497_a,5624121.4005.859858
a_E-004_3497,109,0,CountryExpress! EWA BEACH,E0033,3497_a,5602768.6803.856436
b_433-001_3563,89,1,WAIKELE - WAIPIO,4330013,3563_muwtf,5599315.4334.867702
a_43-002_3495,29,1,ALAPAI TRANSIT CENTER,430022,3495_muwtf,5588113.4302.848093
a_2-035_3534,2,0,SCHOOL STREET - Middle Street,20120,3534_smuwtfa,5597603.207.853770
a_A-006_3495,22,1,CityExpress! UH MANOA,A0056,3495_muwtf,5599005.2503.854347
a_432-002_3495,88,0,WAIPAHU TRANSIT CENTER,4320024,3495_muwtf,5598581.4322.854035
b_9-001_3616,126,0,NAVY - Nimitz Gate,90175,3616_smuwtfa,5597691.909.866938
a_52-009_3495,129,0,WAHIAWA - HALEIWA,520092,3495_muwtf,5600323.5217.855389
b_31-001_3563,24,1,TRIPLER via Kalihi Transit Center,310018,3563_muwtf,5588067.3103.861338
b_413-001_3616,86,1,KAPOLEI TRANSIT CENTER,4130009,3616_smuwtfa,5605390.4132.870933
b_19-026_3585,18,0,AIRPORT - HICKAM,190125,3585_s,5594895.1903.865074
b_6-007_3563,6,0,PAUOA VALLEY,60125,3563_muwtf,5587886.605.861180
a_8-001_3534,8,1,WAIKIKI BEACH & HOTELS,80018,3534_smuwtfa,5596626.803.853048
a_1L-001_3495,1,0,KALIHI TRANSIT CENTER,10205,3495_muwtf,5615371.107.859821
a_32-001_3500,25,0,FOSTER VILLAGE - PEARLRIDGE,320044,3500_s,5593890.3202.851148
b_501-001_3585,113,0,MILILANI MAUKA,5010007,3585_s,5632458.5011.873433
a_14-003_3495,13,0,SAINT LOUIS HEIGHTS,140030,3495_muwtf,5589404.1401.848913
a_3-001_3500,3,1,KAPIOLANI COMM COLLEGE,30152,3500_s,5594547.311.851713
a_73-001_3495,44,1,PEARL CITY,730030,3495_muwtf,5600101.7302.855175
b_23-002_3563,103,1,HAWAII KAI - SEA LIFE PARK,230033,3563_muwtf,5588392.2303.861593
b_A-011_3563,22,0,CityExpress! WAIPAHU,A0060,3563_muwtf,5599028.2505.867484
a_52-007_3495,129,0,WAHIAWA - HALEIWA,520090,3495_muwtf,5600311.5217.855377
b_A-010_3572,22,1,CityExpress! UH MANOA,A0057,3572_a,5602249.2503.869234
b_1-008_3585,1,1,HAWAII KAI,10201,3585_s,5594216.113.864584
b_A-001_3585,22,1,CityExpress! UH MANOA,A0056,3585_s,5604074.2503.870258
b_432-002_3572,88,1,EAST WAIPAHU - Paiwa Street,4320025,3572_a,5602026.4321.869021
a_17-001_3497,16,1,ALA MOANA CENTER,170008,3497_a,5591108.1701.849278
b_A-004_3616,22,0,CityExpress! WAIPAHU,A0060,3616_smuwtfa,5606187.2505.871578
a_434-001_3534,90,1,WAIPAHU TRANSIT CENTER,4340042,3534_smuwtfa,5606126.4343.858481
b_234-002_3563,128,0,KAHALA MALL,240003,3563_muwtf,5588588.2401.861702
a_54-003_3534,33,0,LOWER PEARL CITY,540061,3534_smuwtfa,5596005.5408.852511
a_1-008_3500,1,1,HAWAII KAI,10201,3500_s,5594225.113.851435
a_E-005_3495,109,1,CountryExpress! DOWNTOWN,E0031,3495_muwtf,5599711.6802.854907
b_17-001_3616,16,1,ALA MOANA CENTER,170008,3616_smuwtfa,5595622.1701.865357
a_40-006_3548,26,1,PEARL CITY,400278,3548_muwtf_UWon,5600653.4010.855605
b_403-001_3585,83,0,WAIANAE TRANSIT CENTER,4030025,3585_s,5604301.4034.870445
b_40-009_3560,26,1,HONOLULU - Ala Moana Center,400235,3560_muwtf_UWoff,5600530.4005.868597
a_19-023_3495,18,0,AIRPORT - HICKAM,190124,3495_muwtf,5589240.1903.848815
b_6-004_3572,6,1,WOODLAWN DRIVE via East-West Road,60123,3572_a,5591393.609.862716
a_54-001_3500,33,1,ALAPAI TRANSIT CENTER via Red Hill,540048,3500_s,5593732.5404.851008
b_433-001_3616,90,1,WAIPAHU TRANSIT CENTER,4340043,3616_smuwtfa,5606109.4343.871502
b_73-001_3563,44,1,PEARL CITY,730029,3563_muwtf,5600094.7302.868283
a_20-041_3497,19,0,AIRPORT - PEARLRIDGE,200077,3497_a,5592770.2003.850538
a_13-001_3497,127,0,LILIHA - Puunui Avenue,130119,3497_a,5613469.1306.859525
b_1-007_3572,1,0,KALIHI TRANSIT CENTER,10214,3572_a,5591913.107.863196
b_2-038_3585,2,0,SCHOOL STREET - Middle Street,20120,3585_s,5595107.207.865236
a_433-001_3495,89,1,WAIKELE,4330015,3495_muwtf,5599292.4332.854565
b_32-002_3616,25,0,FOSTER VILLAGE - PEARLRIDGE,320044,3616_smuwtfa,5596156.3202.865763
a_4-005_3534,4,1,WAIKIKI via UH Manoa,40091,3534_smuwtfa,5597299.415.853503
a_54-002_3500,33,0,UPPER PEARL CITY,540060,3500_s,5593742.5409.851018
b_17-002_3563,16,1,ALA MOANA CENTER,170008,3563_muwtf,5587130.1701.860654
a_8-004_3495,127,1,WAIKIKI - UH Manoa,130116,3495_muwtf,5613099.1312.859324
a_503-001_3495,114,0,LAUNANI VALLEY,5030011,3495_muwtf,5632122.5031.859993
a_501-001_3497,113,0,MILILANI MAUKA,5010007,3497_a,5632280.5011.860139
b_13-002_3616,127,1,WAIKIKI - UH Manoa,130118,3616_smuwtfa,5613529.1312.872567
b_70-001_3572,41,1,LANIKAI,700005,3572_a,5591146.7001.862493
a_432-001_3500,88,1,EAST WAIPAHU - Paiwa Street,4320025,3500_s,5603711.4321.856873
b_432-001_3572,88,0,WAIPAHU TRANSIT CENTER,4320024,3572_a,5601943.4322.868938
a_3-005_3495,3,0,SALT LAKE,30158,3495_muwtf,5590024.314.849214
b_43-002_3616,29,1,ALAPAI TRANSIT CENTER,430022,3616_smuwtfa,5596453.4302.866022
b_56-002_3616,35,1,HONOLULU - Ala Moana Center,560025,3616_smuwtfa,5595841.5602.865541
a_432-002_3497,90,1,WAIPAHU TRANSIT CENTER,4340044,3497_a,5602064.4322.855945
b_13-009_3616,127,1,WAIKIKI - UH Manoa,130118,3616_smuwtfa,5613536.1312.872574
b_9-004_3563,126,0,NAVY - Nimitz Gate,90146,3563_muwtf,5588709.909.861746
a_2-051_3495,132,1,WAIKIKI - Limited Stops,2L0003,3495_muwtf,5589557.2A05.849062
b_403-002_3563,81,0,WAIANAE VALLEY,4010005,3563_muwtf,5599241.4013.867630
a_501-001_3500,113,0,MILILANI MAUKA,5010007,3500_s,5632436.5011.860279
b_W3-002_3616,79,1,WAIKIKI,W30001,3616_smuwtfa,5596862.9E32.866356
a_52-001_3500,129,0,HALEIWA,520095,3500_s,5604670.5220.857681
a_A-013_3495,22,1,CityExpress! UH MANOA,A0056,3495_muwtf,5598989.2503.854331
b_2-035_3616,2,0,SCHOOL STREET - Middle Street,20120,3616_smuwtfa,5597595.207.866878
a_54-002_3534,33,1,HALAWA,540046,3534_smuwtfa,5595962.5405.852468
b_18-001_3563,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3563_muwtf,5588604.2406.861712
b_E-004_3585,109,1,CountryExpress! DOWNTOWN,E0032,3585_s,5604497.6802.870557
b_10-001_3616,10,0,KALIHI KAI,100014,3616_smuwtfa,5595760.1002.865469
b_A-001_3585,22,0,CityExpress! WAIPAHU,A0060,3585_s,5604109.2505.870293
b_52-002_3563,129,1,HONOLULU - Ala Moana Center,520089,3563_muwtf,5600252.5204.868432
